date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,rain_sum
2021-08-24,29.1,32.7,26.9,88,1003.8,100,7.2,15.4,14.5,14.5
2021-08-25,28.8,31.8,26.1,85,1005.3,80,9.3,14.9,2.3,2.3
2021-08-26,27.7,31.0,26.1,88,1007.9,73,8.6,15.4,11.2,11.2
2021-08-27,27.0,30.1,24.7,87,1009.7,87,6.1,11.4,7.2,7.2
2021-08-28,26.5,29.9,25.0,89,1009.5,78,7.1,12.8,5.5,5.5
2021-08-29,27.2,31.1,24.6,86,1009.3,48,6.8,14.5,2.5,2.5
2021-08-30,27.7,31.4,25.3,85,1009.7,87,6.6,12.3,1.1,1.1
2021-08-31,28.1,31.2,25.3,86,1009.5,50,6.7,10.9,1.9,1.9
2021-09-01,28.3,31.5,25.5,85,1008.5,59,6.5,11.2,2.7,2.7
2021-09-02,27.2,29.9,25.2,87,1007.5,90,5.3,9.8,11.0,11.0
2021-09-03,27.8,31.2,24.9,86,1005.4,59,6.7,12.5,4.5,4.5
2021-09-04,27.8,31.0,25.1,87,1005.5,59,8.5,12.7,8.7,8.7
2021-09-05,27.0,29.7,24.4,89,1008.2,73,7.8,15.2,9.6,9.6
2021-09-06,28.0,31.4,25.2,85,1010.2,61,4.9,7.9,1.6,1.6
2021-09-07,27.4,29.9,25.9,88,1009.8,80,7.7,14.1,19.6,19.6
2021-09-08,26.6,29.5,24.8,89,1008.5,93,11.4,17.7,16.9,16.9
2021-09-09,26.7,30.3,24.4,88,1009.7,68,5.4,9.5,8.8,8.8
2021-09-10,28.3,32.5,24.1,82,1008.4,53,6.7,12.3,0.0,0.0
2021-09-11,29.6,33.2,26.3,80,1005.4,52,6.0,9.7,0.2,0.2
2021-09-12,30.5,34.5,26.9,78,1002.6,73,5.3,8.7,0.0,0.0
2021-09-13,28.7,31.4,26.6,88,1005.7,81,7.0,13.7,9.3,9.3
2021-09-14,26.8,29.0,25.2,92,1009.8,99,5.4,9.8,29.4,29.4
2021-09-15,26.8,29.5,25.0,89,1011.2,95,6.3,8.7,15.2,15.2
2021-09-16,27.1,30.1,25.3,87,1009.9,85,7.7,14.0,2.1,2.1
2021-09-17,28.1,31.8,25.6,85,1008.2,86,8.9,14.5,0.7,0.7
2021-09-18,28.5,31.5,26.1,85,1008.8,55,9.7,14.8,0.9,0.9
2021-09-19,28.8,32.7,25.9,81,1009.0,79,9.1,12.9,0.3,0.3
2021-09-20,27.8,30.9,25.8,87,1009.6,69,5.4,10.5,3.9,3.9
2021-09-21,27.9,31.1,25.1,86,1009.1,42,5.5,10.7,2.7,2.7
2021-09-22,26.5,28.0,25.2,89,1009.1,67,7.3,12.8,2.6,2.6
2021-09-23,27.0,29.9,24.9,88,1010.8,77,4.4,9.3,8.4,8.4
2021-09-24,26.1,29.0,24.8,92,1011.3,90,7.3,16.3,23.6,23.6
2021-09-25,25.7,28.2,23.9,92,1011.1,93,5.8,10.6,29.9,29.9
2021-09-26,26.0,29.8,23.9,91,1011.5,80,5.6,16.2,14.3,14.3
2021-09-27,26.2,29.5,24.1,90,1011.1,87,5.1,7.2,8.1,8.1
2021-09-28,27.8,31.8,24.3,82,1009.6,23,5.0,10.9,0.0,0.0
2021-09-29,28.4,32.2,24.6,82,1008.3,22,5.5,11.0,0.0,0.0
2021-09-30,28.8,32.5,25.5,81,1008.2,16,6.3,11.0,0.0,0.0
2021-10-01,28.4,31.8,25.9,85,1008.4,48,7.8,12.6,3.4,3.4
2021-10-02,27.8,31.0,25.5,84,1009.4,62,7.1,13.3,1.2,1.2
2021-10-03,27.4,30.9,24.3,81,1009.9,46,7.3,9.3,0.0,0.0
2021-10-04,27.2,31.0,24.5,87,1010.8,24,5.2,11.8,1.3,1.3
2021-10-05,27.2,30.9,25.1,87,1010.9,58,5.5,9.7,5.6,5.6
2021-10-06,27.5,31.5,24.4,85,1007.9,54,5.0,7.3,1.6,1.6
2021-10-07,28.5,31.8,25.4,79,1005.2,64,9.6,16.6,0.8,0.8
2021-10-08,28.7,32.8,26.3,66,1004.3,71,13.2,21.3,0.0,0.0
2021-10-09,25.7,28.1,23.2,79,1004.4,100,13.0,19.5,20.0,20.0
2021-10-10,23.8,24.6,23.2,91,1003.1,100,21.1,23.9,125.9,125.9
2021-10-11,22.7,23.5,22.0,88,1008.2,100,18.5,25.1,68.2,68.2
2021-10-12,24.6,28.5,21.7,63,1009.4,61,16.8,26.2,0.0,0.0
2021-10-13,23.5,26.5,21.5,75,1006.0,100,15.7,21.9,23.7,23.7
2021-10-14,21.4,22.4,21.0,86,1006.3,100,20.0,27.6,46.4,46.4
2021-10-15,21.7,23.6,21.0,89,1011.1,100,14.0,21.9,11.1,11.1
2021-10-16,21.3,23.5,19.7,79,1016.8,100,17.0,23.1,4.7,4.7
2021-10-17,21.3,23.8,19.3,65,1019.7,94,16.4,24.8,0.2,0.2
2021-10-18,19.4,20.8,18.2,86,1018.6,100,10.4,14.4,7.0,7.0
2021-10-19,21.9,26.0,19.6,89,1017.0,93,6.4,11.5,1.5,1.5
2021-10-20,25.6,31.0,20.6,85,1013.3,64,9.7,17.3,0.0,0.0
2021-10-21,22.4,24.8,20.4,78,1015.4,99,15.1,31.7,18.5,18.5
2021-10-22,19.9,20.8,19.1,60,1020.9,100,13.8,17.9,0.0,0.0
2021-10-23,19.8,23.0,18.0,65,1021.4,71,9.9,16.8,0.0,0.0
2021-10-24,20.3,24.3,17.0,70,1020.4,37,9.9,15.2,0.0,0.0
2021-10-25,21.4,25.8,17.1,76,1017.2,9,7.1,13.4,0.0,0.0
2021-10-26,22.2,26.4,17.6,78,1015.8,21,5.0,7.1,0.0,0.0
2021-10-27,23.4,27.7,19.1,75,1016.5,54,8.2,14.1,0.0,0.0
2021-10-28,22.5,23.4,21.1,81,1017.2,100,9.6,12.4,11.8,11.8
2021-10-29,21.8,22.7,21.0,92,1017.6,100,9.6,14.2,98.8,98.8
2021-10-30,20.3,21.0,19.9,90,1018.6,100,12.0,16.7,26.5,26.5
2021-10-31,21.1,23.1,19.8,89,1017.4,100,8.5,10.7,15.6,15.6
2021-11-01,22.0,24.7,20.4,88,1017.2,100,10.0,12.8,4.3,4.3
2021-11-02,22.1,24.9,20.8,87,1017.3,100,9.3,12.7,3.4,3.4
2021-11-03,23.2,27.5,20.4,86,1015.3,78,6.4,9.2,0.8,0.8
2021-11-04,25.2,29.5,21.6,84,1012.7,60,10.2,15.0,0.1,0.1
2021-11-05,26.1,30.5,23.4,83,1009.8,53,15.7,20.2,0.0,0.0
2021-11-06,26.2,30.8,23.2,84,1007.7,56,13.2,17.0,0.1,0.1
2021-11-07,25.4,29.8,23.5,88,1011.2,78,9.5,25.0,21.1,21.1
2021-11-08,18.2,22.5,16.2,64,1020.9,100,17.7,32.3,7.4,7.4
2021-11-09,18.2,21.6,14.6,61,1020.9,15,8.4,14.1,0.0,0.0
2021-11-10,18.5,21.8,14.2,62,1020.4,24,7.7,12.8,0.0,0.0
2021-11-11,19.2,23.2,15.1,68,1017.5,74,5.7,9.9,0.0,0.0
2021-11-12,20.8,24.0,17.1,67,1019.4,92,10.0,16.7,0.0,0.0
2021-11-13,20.3,23.4,18.8,63,1019.5,83,9.7,14.0,0.0,0.0
2021-11-14,19.9,24.0,16.4,70,1018.0,61,7.8,11.9,0.0,0.0
2021-11-15,20.9,25.0,16.5,78,1015.8,81,6.3,9.4,0.0,0.0
2021-11-16,20.7,22.0,18.9,89,1015.6,95,4.4,6.3,1.1,1.1
2021-11-17,21.0,22.9,19.6,79,1017.4,100,12.0,20.5,0.6,0.6
2021-11-18,19.9,22.9,17.5,67,1015.9,77,8.9,13.8,0.0,0.0
2021-11-19,20.8,24.6,16.2,82,1010.7,81,9.3,14.8,0.4,0.4
2021-11-20,23.7,28.9,20.9,84,1009.3,74,10.6,17.9,0.7,0.7
2021-11-21,24.9,29.0,22.2,86,1011.9,65,10.5,19.1,6.4,6.4
2021-11-22,19.3,21.5,17.0,67,1018.8,94,18.4,23.7,4.6,4.6
2021-11-23,16.9,18.6,15.4,60,1022.3,91,11.9,16.6,0.0,0.0
2021-11-24,17.4,19.8,15.3,61,1021.9,87,10.4,14.2,1.4,1.4
2021-11-25,17.7,22.9,13.4,79,1019.6,33,6.8,11.3,0.1,0.1
2021-11-26,19.3,24.0,14.5,75,1019.3,37,7.1,11.4,0.0,0.0
2021-11-27,20.2,24.6,16.0,67,1020.2,34,8.4,12.6,0.0,0.0
2021-11-28,19.3,24.4,15.1,71,1019.8,27,7.7,10.5,0.0,0.0
2021-11-29,20.7,25.5,16.0,68,1018.4,83,7.0,9.4,0.0,0.0
2021-11-30,21.0,24.8,17.5,58,1021.2,67,14.8,21.1,0.0,0.0
2021-12-01,17.6,21.9,14.4,57,1022.5,56,10.3,14.7,0.0,0.0
2021-12-02,16.3,21.5,11.9,61,1022.8,60,8.7,14.6,0.0,0.0
2021-12-03,16.7,22.4,11.6,63,1022.6,48,7.6,12.3,0.0,0.0
2021-12-04,16.9,23.1,10.6,65,1022.0,16,7.4,10.9,0.0,0.0
2021-12-05,17.5,23.6,11.9,67,1021.7,1,7.8,11.3,0.0,0.0
2021-12-06,17.6,23.5,12.2,65,1021.0,0,8.2,11.6,0.0,0.0
2021-12-07,17.3,23.3,10.9,64,1020.7,0,5.9,9.7,0.0,0.0
2021-12-08,18.4,23.9,11.6,67,1021.4,48,6.0,10.5,0.0,0.0
2021-12-09,19.2,21.3,17.0,80,1022.4,92,8.1,10.7,1.2,1.2
2021-12-10,20.5,25.4,16.6,79,1019.6,62,7.0,14.7,0.0,0.0
2021-12-11,20.4,25.4,16.4,83,1019.8,57,6.3,8.4,0.2,0.2
2021-12-12,19.9,25.5,16.2,75,1022.1,75,12.5,25.4,0.1,0.1
2021-12-13,18.1,20.9,16.1,61,1022.6,57,8.2,16.0,0.0,0.0
2021-12-14,17.8,23.0,12.2,75,1018.1,27,5.9,9.5,0.0,0.0
2021-12-15,18.5,23.8,14.9,88,1014.8,62,5.6,8.5,0.1,0.1
2021-12-16,20.2,24.0,18.1,86,1015.5,85,5.4,10.1,0.6,0.6
2021-12-17,21.0,25.8,16.9,67,1019.9,51,14.1,21.7,0.3,0.3
2021-12-18,18.2,21.9,15.4,50,1022.8,44,12.2,17.6,0.0,0.0
2021-12-19,17.2,20.7,12.5,49,1022.3,55,9.3,16.8,0.0,0.0
2021-12-20,18.7,23.2,15.1,55,1017.8,87,9.2,15.1,0.0,0.0
2021-12-21,18.7,23.5,14.6,62,1017.6,39,7.9,12.1,0.0,0.0
2021-12-22,18.7,25.1,12.9,70,1016.8,7,7.0,10.7,0.0,0.0
2021-12-23,19.3,25.8,14.1,75,1015.5,17,7.1,11.4,0.0,0.0
2021-12-24,19.3,23.6,16.1,86,1016.1,64,4.6,8.0,1.0,1.0
2021-12-25,20.3,24.8,17.6,83,1019.0,84,6.6,14.8,2.1,2.1
2021-12-26,17.9,21.5,14.1,71,1022.8,100,13.4,25.3,1.7,1.7
2021-12-27,12.2,13.7,10.1,61,1027.4,99,12.9,18.9,0.2,0.2
2021-12-28,13.6,16.1,11.1,63,1025.0,92,7.3,10.4,0.0,0.0
2021-12-29,15.2,16.1,14.5,68,1024.5,100,8.4,11.2,0.0,0.0
2021-12-30,15.9,18.8,13.6,65,1026.0,100,9.7,14.1,0.0,0.0
2021-12-31,16.0,17.9,14.0,70,1025.0,91,7.1,10.7,0.1,0.1
2022-01-01,17.0,20.8,13.9,74,1024.3,98,8.6,14.2,0.0,0.0
2022-01-02,17.3,21.6,15.0,70,1022.6,55,6.6,11.9,0.0,0.0
2022-01-03,17.7,21.9,13.0,80,1020.0,59,4.4,8.9,0.0,0.0
2022-01-04,18.3,24.0,13.4,85,1017.8,61,7.1,13.8,0.0,0.0
2022-01-05,19.9,24.1,17.0,85,1016.2,74,6.9,9.5,0.0,0.0
2022-01-06,20.2,24.5,17.0,87,1017.1,54,9.1,12.9,2.1,2.1
2022-01-07,20.2,24.7,17.0,82,1019.1,84,11.5,21.6,0.9,0.9
2022-01-08,19.5,22.6,16.6,80,1018.2,100,10.7,16.3,1.5,1.5
2022-01-09,15.0,16.8,14.1,83,1018.3,100,11.6,16.6,4.7,4.7
2022-01-10,16.2,19.5,14.2,82,1017.3,100,8.8,17.7,0.8,0.8
2022-01-11,16.0,18.6,14.3,67,1021.6,84,8.3,14.8,0.5,0.5
2022-01-12,16.2,20.5,10.8,80,1019.5,77,7.4,10.8,0.1,0.1
2022-01-13,15.8,17.1,15.1,79,1021.2,100,8.4,14.5,1.7,1.7
2022-01-14,17.5,21.8,15.0,76,1018.5,79,6.0,14.2,0.0,0.0
2022-01-15,18.9,23.1,14.3,86,1017.1,88,6.7,11.5,0.1,0.1
2022-01-16,20.0,25.5,15.8,85,1017.6,89,12.0,27.6,2.8,2.8
2022-01-17,14.6,15.4,13.6,81,1021.9,100,13.6,18.0,4.4,4.4
2022-01-18,16.7,20.8,14.1,69,1022.0,38,9.0,14.5,0.0,0.0
2022-01-19,16.0,21.5,11.8,75,1019.5,55,6.9,12.1,0.0,0.0
2022-01-20,16.5,20.1,12.7,82,1016.7,89,7.6,11.7,0.5,0.5
2022-01-21,17.1,18.5,15.9,91,1015.2,100,4.2,9.7,11.9,11.9
2022-01-22,19.0,22.5,17.1,90,1011.2,82,3.9,6.9,1.4,1.4
2022-01-23,20.7,25.0,18.0,89,1010.7,74,6.0,11.9,0.7,0.7
2022-01-24,21.8,26.1,19.0,87,1011.8,72,7.5,16.8,0.8,0.8
2022-01-25,20.9,24.6,19.0,82,1013.8,93,12.0,18.8,2.6,2.6
2022-01-26,21.2,25.6,18.9,84,1013.9,88,12.2,17.1,0.9,0.9
2022-01-27,22.0,26.8,19.5,86,1013.8,73,13.4,21.3,2.5,2.5
2022-01-28,22.1,26.8,19.8,83,1013.1,75,15.4,21.0,1.1,1.1
2022-01-29,16.2,20.2,13.2,81,1013.9,97,17.0,24.5,17.4,17.4
2022-01-30,12.8,14.0,11.9,70,1017.6,100,11.1,15.6,0.5,0.5
2022-01-31,12.3,14.4,11.1,78,1018.9,98,14.3,19.4,3.9,3.9
2022-02-01,12.5,14.4,11.2,70,1019.4,100,11.0,13.1,0.0,0.0
2022-02-02,11.9,13.4,10.9,76,1020.4,100,11.1,14.8,2.2,2.2
2022-02-03,12.6,15.9,10.8,68,1020.8,71,9.6,13.1,0.0,0.0
2022-02-04,13.4,16.4,10.1,67,1022.7,94,9.5,14.7,0.0,0.0
2022-02-05,14.3,17.0,12.7,67,1022.7,100,7.0,14.5,8.3,8.3
2022-02-06,13.9,16.1,12.0,87,1019.1,100,4.4,8.3,5.6,5.6
2022-02-07,17.6,22.1,14.3,83,1014.9,99,5.8,8.0,0.7,0.7
2022-02-08,16.7,18.8,14.6,89,1016.0,100,10.7,15.2,5.3,5.3
2022-02-09,13.4,14.9,12.2,83,1018.7,100,10.6,13.8,3.1,3.1
2022-02-10,14.9,19.2,12.1,83,1016.2,100,5.4,10.1,1.1,1.1
2022-02-11,17.4,20.7,14.6,88,1015.0,100,5.3,7.3,1.5,1.5
2022-02-12,16.2,17.4,14.8,90,1014.4,100,9.2,11.7,4.9,4.9
2022-02-13,13.8,14.6,12.9,86,1015.2,100,14.0,19.8,13.4,13.4
2022-02-14,15.3,19.7,12.2,71,1017.9,73,9.0,15.2,0.2,0.2
2022-02-15,15.8,18.5,12.1,83,1016.7,89,6.1,8.7,0.4,0.4
2022-02-16,17.2,19.6,15.4,87,1012.7,100,4.6,8.0,0.4,0.4
2022-02-17,20.3,24.0,16.8,88,1009.5,100,6.3,13.0,0.2,0.2
2022-02-18,21.9,25.3,18.9,93,1009.8,100,9.7,16.3,36.8,36.8
2022-02-19,12.4,17.4,10.2,84,1017.6,100,18.6,22.4,22.5,22.5
2022-02-20,8.8,10.1,8.1,83,1023.3,100,14.4,17.9,22.4,22.4
2022-02-21,10.3,13.9,6.7,69,1024.0,86,13.0,16.5,0.0,0.0
2022-02-22,11.5,14.4,9.7,60,1025.1,100,14.5,17.1,0.0,0.0
2022-02-23,12.3,17.4,8.4,58,1027.1,27,12.9,18.5,0.0,0.0
2022-02-24,12.2,17.4,6.7,66,1027.1,23,7.4,11.0,0.0,0.0
2022-02-25,13.4,18.7,8.2,76,1024.2,27,5.7,9.9,0.0,0.0
2022-02-26,15.9,21.4,9.3,77,1022.1,48,5.6,8.2,0.0,0.0
2022-02-27,17.7,22.9,13.2,78,1018.8,63,6.6,13.2,0.0,0.0
2022-02-28,18.4,24.0,12.9,83,1015.9,72,9.1,13.3,0.0,0.0
2022-03-01,20.1,22.8,17.0,88,1016.3,100,5.4,9.2,1.8,1.8
2022-03-02,21.5,25.8,18.4,81,1016.5,65,6.3,12.5,0.2,0.2
2022-03-03,21.2,26.4,16.4,82,1014.1,59,10.0,16.4,0.0,0.0
2022-03-04,21.8,25.5,19.1,86,1012.4,100,11.6,16.1,0.7,0.7
2022-03-05,22.2,24.9,20.4,87,1011.5,100,12.7,16.8,0.4,0.4
2022-03-06,22.7,26.0,20.4,90,1011.4,100,11.7,14.8,1.2,1.2
2022-03-07,21.2,25.5,17.2,78,1017.8,80,12.0,28.6,9.5,9.5
2022-03-08,19.2,24.8,13.9,76,1015.8,33,10.6,17.9,0.0,0.0
2022-03-09,19.1,23.4,15.2,84,1013.7,80,9.5,15.0,0.4,0.4
2022-03-10,20.7,23.5,18.8,81,1013.7,99,11.7,15.3,0.0,0.0
2022-03-11,21.6,25.3,18.9,81,1012.1,95,9.8,13.7,0.0,0.0
2022-03-12,22.1,26.0,18.6,84,1010.8,96,12.8,16.4,0.4,0.4
2022-03-13,22.4,25.6,19.9,86,1010.9,95,11.9,16.4,0.5,0.5
2022-03-14,22.5,25.8,19.6,87,1010.8,96,10.4,15.9,0.5,0.5
2022-03-15,24.0,27.5,20.9,81,1009.8,100,5.7,11.6,0.3,0.3
2022-03-16,23.0,26.0,21.4,88,1007.8,94,14.7,20.7,18.7,18.7
2022-03-17,24.0,28.6,20.9,87,1007.4,75,9.8,14.7,0.5,0.5
2022-03-18,24.5,28.5,21.9,87,1008.3,80,8.6,13.3,0.0,0.0
2022-03-19,24.1,27.8,21.9,87,1006.5,83,11.5,16.5,0.5,0.5
2022-03-20,25.6,30.7,22.8,84,1006.1,57,15.1,21.3,0.2,0.2
2022-03-21,26.1,31.0,22.5,84,1007.3,80,14.1,18.7,0.7,0.7
2022-03-22,27.1,31.9,23.4,83,1008.6,73,10.1,16.1,37.7,37.7
2022-03-23,18.7,24.8,16.8,82,1014.1,100,15.7,25.1,18.9,18.9
2022-03-24,19.5,23.9,16.5,84,1010.6,90,9.9,16.8,0.4,0.4
2022-03-25,23.8,30.5,18.9,85,1006.8,40,7.9,13.8,0.0,0.0
2022-03-26,26.4,32.2,20.9,86,1006.9,30,8.0,17.1,0.0,0.0
2022-03-27,21.8,24.6,20.3,70,1013.7,92,15.7,23.4,1.2,1.2
2022-03-28,20.3,24.1,17.4,68,1016.4,77,8.1,11.7,2.4,2.4
2022-03-29,20.5,23.8,16.9,82,1014.3,84,6.9,10.9,0.0,0.0
2022-03-30,22.8,26.2,20.9,88,1013.3,98,6.5,15.0,2.1,2.1
2022-03-31,23.8,28.5,20.5,86,1014.7,88,9.2,25.3,4.4,4.4
2022-04-01,19.0,20.6,17.0,73,1021.4,100,16.6,22.0,12.3,12.3
2022-04-02,17.7,19.9,14.9,61,1025.1,77,15.9,27.7,0.2,0.2
2022-04-03,17.9,23.5,12.2,67,1022.3,21,9.1,13.8,0.0,0.0
2022-04-04,19.0,25.0,13.6,67,1021.0,7,7.7,15.7,0.0,0.0
2022-04-05,20.1,25.8,15.0,71,1019.7,47,6.0,9.2,0.0,0.0
2022-04-06,21.8,28.0,15.6,71,1017.9,15,6.6,9.8,0.0,0.0
2022-04-07,23.4,29.6,18.0,71,1016.6,43,8.8,12.3,0.0,0.0
2022-04-08,22.8,29.0,17.0,72,1014.8,1,6.7,12.0,0.0,0.0
2022-04-09,22.7,28.8,18.0,74,1011.9,0,10.7,17.0,0.0,0.0
2022-04-10,23.5,29.2,18.9,76,1010.5,55,10.5,16.1,0.0,0.0
2022-04-11,23.6,27.6,20.1,83,1009.5,64,10.3,14.9,0.5,0.5
2022-04-12,24.7,30.0,21.4,84,1006.2,63,12.4,20.6,0.7,0.7
2022-04-13,25.9,30.8,21.9,79,1006.5,53,6.7,13.1,0.1,0.1
2022-04-14,26.0,30.7,22.0,80,1006.6,59,13.1,17.3,0.0,0.0
2022-04-15,25.9,28.7,24.0,86,1007.2,96,15.8,20.9,2.4,2.4
2022-04-16,23.3,27.9,19.5,87,1009.2,100,16.6,24.7,9.7,9.7
2022-04-17,18.6,20.2,17.1,84,1014.1,100,11.0,13.7,4.1,4.1
2022-04-18,18.3,20.8,16.9,80,1017.6,92,12.8,18.8,1.8,1.8
2022-04-19,20.5,24.5,17.3,75,1017.5,58,7.3,12.0,0.0,0.0
2022-04-20,20.8,25.0,17.5,82,1014.6,71,5.0,8.2,0.0,0.0
2022-04-21,22.3,26.6,18.0,84,1011.3,74,8.7,13.8,0.4,0.4
2022-04-22,25.1,30.2,21.0,84,1008.4,52,14.2,22.1,0.5,0.5
2022-04-23,26.5,31.5,23.1,85,1007.0,66,8.9,14.3,0.7,0.7
2022-04-24,27.6,33.4,23.5,82,1003.9,38,13.4,19.2,0.1,0.1
2022-04-25,28.8,34.8,24.4,80,1003.0,16,11.0,18.9,0.0,0.0
2022-04-26,29.2,34.7,24.6,80,1002.6,8,9.0,16.8,0.0,0.0
2022-04-27,28.6,34.5,24.6,82,1004.4,60,10.6,19.2,0.1,0.1
2022-04-28,28.3,33.0,25.2,83,1006.5,83,15.8,22.7,0.9,0.9
2022-04-29,27.7,32.0,24.2,83,1008.3,81,13.7,20.3,1.7,1.7
2022-04-30,28.0,31.9,24.5,82,1008.6,94,13.0,17.4,6.5,6.5
2022-05-01,21.8,23.8,20.0,66,1013.5,94,19.7,24.3,3.6,3.6
2022-05-02,22.5,27.8,19.2,57,1016.0,66,13.3,19.1,0.0,0.0
2022-05-03,23.0,28.3,17.6,62,1016.2,34,8.7,13.0,0.0,0.0
2022-05-04,23.7,29.0,18.0,64,1014.0,24,6.3,14.0,0.0,0.0
2022-05-05,24.3,29.5,19.0,73,1011.3,50,7.9,14.6,0.0,0.0
2022-05-06,24.9,29.0,20.4,80,1010.6,65,5.7,9.0,1.3,1.3
2022-05-07,26.0,30.6,23.0,84,1010.4,89,9.1,16.4,2.1,2.1
2022-05-08,26.3,31.1,23.6,84,1009.8,72,13.0,20.6,2.6,2.6
2022-05-09,26.7,30.8,23.8,84,1008.9,94,15.4,19.5,8.1,8.1
2022-05-10,27.0,30.8,25.1,88,1006.0,89,11.0,16.6,7.5,7.5
2022-05-11,27.9,32.5,24.5,85,1003.9,92,8.5,18.8,2.0,2.0
2022-05-12,27.0,29.9,25.0,88,1003.5,95,6.9,13.4,21.5,21.5
2022-05-13,27.1,30.9,24.8,84,1003.5,92,8.8,18.3,24.0,24.0
2022-05-14,26.1,29.6,23.0,82,1006.6,98,7.5,11.1,4.2,4.2
2022-05-15,25.1,27.2,22.9,78,1009.2,100,13.7,21.0,4.5,4.5
2022-05-16,21.9,23.6,20.6,69,1013.9,93,12.0,19.1,0.7,0.7
2022-05-17,23.3,26.9,20.5,68,1013.1,97,6.7,10.3,0.0,0.0
2022-05-18,24.1,28.1,19.8,77,1012.1,100,8.6,13.7,0.0,0.0
2022-05-19,25.5,30.0,21.2,81,1010.3,84,8.3,14.7,0.2,0.2
2022-05-20,26.0,30.3,23.1,87,1008.2,95,8.2,13.3,5.4,5.4
2022-05-21,24.8,26.5,23.9,93,1005.9,100,9.8,14.1,19.9,19.9
2022-05-22,25.1,27.8,23.4,92,1002.0,100,12.5,20.1,31.8,31.8
2022-05-23,25.4,29.1,22.9,92,1002.2,100,12.9,20.4,36.5,36.5
2022-05-24,24.9,27.6,22.6,91,1006.1,100,5.5,9.7,25.7,25.7
2022-05-25,27.0,31.4,23.8,86,1005.2,97,6.1,15.0,5.9,5.9
2022-05-26,27.8,30.8,25.0,89,1001.6,100,7.8,12.2,3.4,3.4
2022-05-27,27.0,30.7,24.5,90,1000.4,100,7.3,13.2,13.9,13.9
2022-05-28,27.2,31.0,24.6,89,1000.6,100,8.5,12.8,53.4,53.4
2022-05-29,28.0,31.5,25.5,88,1001.4,100,7.1,10.7,6.8,6.8
2022-05-30,27.4,31.6,24.9,89,1003.0,100,5.5,11.3,23.4,23.4
2022-05-31,26.7,30.2,24.5,87,1004.2,100,7.1,13.9,8.1,8.1
2022-06-01,28.4,32.0,25.3,85,1003.5,100,10.8,15.9,1.3,1.3
2022-06-02,29.3,33.5,26.5,83,1001.2,99,12.7,16.3,8.6,8.6
2022-06-03,30.5,34.3,26.6,76,1000.0,99,12.8,17.3,0.0,0.0
2022-06-04,31.3,35.8,27.4,69,999.9,100,12.2,15.3,0.0,0.0
2022-06-05,30.5,35.2,27.6,75,1000.2,100,7.9,11.7,1.6,1.6
2022-06-06,27.7,29.5,25.6,84,1002.6,100,9.0,16.8,6.0,6.0
2022-06-07,26.8,29.7,24.6,87,1003.5,100,6.5,12.0,17.0,17.0
2022-06-08,27.5,31.8,25.1,89,1003.1,99,5.2,8.4,16.1,16.1
2022-06-09,27.7,32.1,25.5,89,1002.5,99,4.8,10.0,10.6,10.6
2022-06-10,29.4,33.0,26.1,85,1001.2,100,6.2,11.6,0.7,0.7
2022-06-11,27.0,28.5,25.2,92,1003.3,100,6.5,13.2,21.1,21.1
2022-06-12,29.8,33.3,26.7,82,1003.3,100,6.2,14.2,0.8,0.8
2022-06-13,30.0,34.3,26.5,78,1003.3,100,7.3,14.2,53.9,53.9
2022-06-14,26.7,29.2,25.0,87,1006.6,100,8.3,11.2,17.5,17.5
2022-06-15,27.2,30.5,25.2,85,1007.2,97,5.2,12.4,3.8,3.8
2022-06-16,28.6,32.5,25.8,84,1005.4,98,10.4,16.9,9.4,9.4
2022-06-17,30.6,34.7,26.2,74,1002.5,99,11.3,14.5,0.0,0.0
2022-06-18,31.1,35.0,27.1,68,1000.2,100,11.9,18.0,0.0,0.0
2022-06-19,31.3,35.8,27.0,66,999.2,100,12.4,14.9,0.0,0.0
2022-06-20,31.8,36.2,27.5,66,998.2,100,13.3,18.3,0.0,0.0
2022-06-21,31.9,36.5,27.6,68,999.0,100,12.5,18.2,0.0,0.0
2022-06-22,31.0,35.0,27.0,70,1003.5,99,13.0,18.7,1.9,1.9
2022-06-23,28.7,32.8,24.7,83,1006.7,87,10.4,14.5,20.4,20.4
2022-06-24,29.7,33.1,26.2,78,1006.0,75,10.5,14.4,0.8,0.8
2022-06-25,29.6,33.5,25.6,75,1004.7,58,13.1,18.7,0.0,0.0
2022-06-26,30.1,34.0,26.7,75,1005.3,39,12.9,16.1,1.4,1.4
2022-06-27,31.6,36.0,27.6,71,1003.5,98,12.8,16.4,0.0,0.0
2022-06-28,31.7,35.5,27.7,70,1000.9,95,7.8,14.8,0.0,0.0
2022-06-29,29.4,31.5,28.0,82,999.9,100,7.6,12.6,2.0,2.0
2022-06-30,27.5,31.1,24.9,85,1001.2,99,4.8,9.2,28.5,28.5
2022-07-01,28.0,32.0,25.0,84,1001.1,90,7.8,13.6,2.1,2.1
2022-07-02,29.7,33.2,27.0,82,997.4,99,9.0,17.9,29.0,29.0
2022-07-03,30.2,35.0,26.5,82,997.5,100,7.5,16.7,15.9,15.9
2022-07-04,30.6,35.4,27.5,80,997.8,100,8.0,14.0,7.4,7.4
2022-07-05,29.9,34.5,27.0,86,1000.2,98,5.9,11.8,18.1,18.1
